-0.0000
-0.0000
-0.0000
-0.0000
-0.0000
-0.0000
-0.0000
-0.0001
-0.0001
0.0001
0.0004
0.0008
0.0010
0.0010
0.0006
0.0000
-0.0004
-0.0007
-0.0009
-0.0011
-0.0011
-0.0007
0.0001
0.0011
0.0018
0.0017
0.0008
-0.0007
-0.0021
-0.0028
-0.0025
-0.0013
0.0003
0.0016
0.0021
0.0015
0.0004
-0.0006
-0.0010
-0.0007
-0.0001
0.0004
0.0005
0.0005
0.0003
0.0002
-0.0002
-0.0012
-0.0022
-0.0024
-0.0012
0.0012
0.0036
0.0043
0.0025
-0.0012
-0.0046
-0.0052
-0.0024
0.0024
0.0071
0.0081
0.0052
-0.0001
-0.0051
-0.0089
-0.0132
-0.0205
-0.0313
-0.0402
-0.0370
-0.0126
0.0290
0.0719
0.0971
0.0958
0.0729
0.0444
0.0170
-0.0193
-0.0792
-0.1571
-0.2181
-0.2166
-0.1295
0.0165
0.1595
0.2400
0.2373
0.1745
0.0897
0.0088
-0.0648
-0.1301
-0.1853
-0.2118
-0.1901
-0.1157
0.0074
0.1625
0.3113
0.3960
0.3546
0.1644
-0.1203
-0.3772
-0.4822
-0.3860
-0.1452
0.1195
0.2905
0.3250
0.2480
0.1190
-0.0147
-0.1216
-0.1912
-0.2152
-0.1893
-0.1262
-0.0390
0.0652
0.1819
0.2905
0.3344
0.2491
0.0231
-0.2547
-0.4412
-0.4189
-0.1826
0.1437
0.3917
0.4501
0.3212
0.1010
-0.1000
-0.2161
-0.2408
-0.2149
-0.1711
-0.1304
-0.0883
-0.0159
0.1032
0.2563
0.3730
0.3628
0.1778
-0.1166
-0.3765
-0.4594
-0.3228
-0.0559
0.1895
0.3008
0.2654
0.1519
0.0411
-0.0312
-0.0728
-0.1127
-0.1509
-0.1680
-0.1411
-0.0564
0.0774
0.2269
0.3318
0.3265
0.1775
-0.0751
-0.3163
-0.4286
-0.3514
-0.1279
0.1218
0.2858
0.3110
0.2219
0.0810
-0.0504
-0.1383
-0.1826
-0.1860
-0.1552
-0.0906
0.0141
0.1534
0.2951
0.3709
0.3059
0.0806
-0.2270
-0.4602
-0.4864
-0.2803
0.0491
0.3251
0.4251
0.3384
0.1521
-0.0287
-0.1436
-0.1988
-0.2201
-0.2221
-0.1957
-0.1187
0.0178
0.1867
0.3319
0.3828
0.2918
0.0717
-0.1916
-0.3704
-0.3821
-0.2256
0.0133
0.2147
0.3047
0.2697
0.1523
0.0069
-0.1214
-0.2112
-0.2460
-0.2209
-0.1440
-0.0314
0.1005
0.2275
0.3179
0.3264
0.2197
0.0126
-0.2099
-0.3426
-0.3154
-0.1484
0.0584
0.1985
0.2211
0.1537
0.0589
-0.0154
-0.0632
-0.0965
-0.1314
-0.1546
-0.1484
-0.1080
-0.0311
0.0728
0.1884
0.2799
0.2939
0.1887
-0.0149
-0.2357
-0.3616
-0.3220
-0.1390
0.0906
0.2578
0.3077
0.2517
0.1380
0.0080
-0.1168
-0.2230
-0.2900
-0.2830
-0.1917
-0.0317
0.1552
0.3138
0.3992
0.3747
0.2278
-0.0141
-0.2675
-0.4369
-0.4477
-0.2960
-0.0529
0.1775
0.3209
0.3520
0.2895
0.1697
0.0259
-0.1180
-0.2345
-0.3003
-0.2921
-0.1996
-0.0310
0.1724
0.3469
0.4156
0.3295
0.1052
-0.1626
-0.3457
-0.3614
-0.2134
-0.0003
0.1595
0.1988
0.1340
0.0354
-0.0304
-0.0446
-0.0314
-0.0232
-0.0304
-0.0356
-0.0223
0.0088
0.0336
0.0322
0.0068
-0.0202
-0.0229
0.0048
0.0404
0.0579
0.0395
-0.0057
-0.0537
-0.0796
-0.0737
-0.0418
-0.0000
0.0361
0.0558
0.0545
0.0344
0.0040
-0.0241
-0.0383
-0.0340
-0.0158
0.0068
0.0227
0.0273
0.0215
0.0105
-0.0003
-0.0091
-0.0146
-0.0151
-0.0118
-0.0059
0.0008
0.0057
0.0070
0.0054
0.0026
0.0007
0.0001
-0.0002
-0.0002
-0.0007
-0.0009
-0.0006
-0.0001
0.0005
0.0006
0.0004
0.0003
0.0003
0.0003
-0.0001
-0.0010
-0.0018
-0.0017
-0.0004
0.0013
0.0026
0.0026
0.0015
0.0002
-0.0008
-0.0012
-0.0015
-0.0019
-0.0019
-0.0012
0.0004
0.0020
0.0028
0.0023
0.0008
-0.0007
-0.0014
-0.0011
-0.0005
